service_id,date,exception_type
"30_317551","20151201","1"
"30_317551","20151202","1"
"30_317551","20151203","1"
"30_317551","20151204","1"
"30_317551","20151207","1"
"30_317551","20151209","1"
"30_317551","20151210","1"
"30_317551","20151211","1"
"30_317551","20151214","1"
"30_317551","20151215","1"
"30_317551","20151216","1"
"30_317551","20151217","1"
"30_317551","20151218","1"
"30_317551","20151221","1"
"30_317551","20151222","1"
"30_317551","20151223","1"
"30_317551","20151228","1"
"30_317551","20151229","1"
"30_317551","20151230","1"
"30_317561","20150803","1"
"30_317561","20150804","1"
"30_317561","20150805","1"
"30_317561","20150806","1"
"30_317561","20150807","1"
"30_317561","20150810","1"
"30_317561","20150811","1"
"30_317561","20150812","1"
"30_317561","20150813","1"
"30_317561","20150814","1"
"30_317561","20150817","1"
"30_317561","20150818","1"
"30_317561","20150819","1"
"30_317561","20150820","1"
"30_317561","20150821","1"
"30_317561","20150824","1"
"30_317561","20150825","1"
"30_317561","20150826","1"
"30_317561","20150827","1"
"30_317561","20150828","1"
"30_317561","20150831","1"
"30_317562","20150701","1"
"30_317562","20150702","1"
"30_317562","20150703","1"
"30_317562","20150706","1"
"30_317562","20150707","1"
"30_317562","20150708","1"
"30_317562","20150709","1"
"30_317562","20150710","1"
"30_317562","20150713","1"
"30_317562","20150714","1"
"30_317562","20150715","1"
"30_317562","20150716","1"
"30_317562","20150717","1"
"30_317562","20150720","1"
"30_317562","20150721","1"
"30_317562","20150722","1"
"30_317562","20150723","1"
"30_317562","20150724","1"
"30_317562","20150727","1"
"30_317562","20150728","1"
"30_317562","20150729","1"
"30_317562","20150730","1"
"30_317562","20150731","1"
"30_317563","20141222","1"
"30_317563","20141223","1"
"30_317563","20141229","1"
